ItemCode,ItemName,Categoria,U_Divisi,U_Linea,U_Area,Lote,FechAdmis,Rango_Fechas,Cantidad,Costo,ValorStockTotal,CodBodega,NomBodega,Ancho,Peso,SubClasif,Proveedor,Observaciones,ClaseExpedicion,UMInv,Base_Mt2,Base_MT3,dias_recep,Fec_ult_vta,Fec_ult_consumo,Fecha_Ult_recep,U_Vendedor,U_Stock_minimo,U_Stock_reposicion,CardCode,CardName,ClienteItem,PlannedQty,CmpltQty,Comprometido,QtyUltFact
51222,CINTA TT CERA-RESINA 55 X 600 OUT FPX (MAREL M360),INDUST. CINTAS,,,,,1900-01-01,Error en procesamiento,0.0,5652.2708,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 42, 40, 44, 45, 36, 38, 34, 35, 24, 26, 22, 21, 19, 20, 18, 17, 05, 06, 07, 08, 03, 04, 02, 01, 13, 14, 16, 15, 12, 11, 09, 10","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA DURAMET, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T.",0.0,0.0,,- Ningún fabricante -,,Consignacion,UN,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
51226,MT190291 FASTENING FOR ARCA EVOLUTION,ST-ETIQUETADO,,,,,1900-01-01,Error en procesamiento,0.0,375986.0,0.0,"10, 09, 11, 12, 15, 16, 14, 13, 01, 02, 04, 03, 08, 07, 06, 05, 17, 18, 20, 19, 21, 22, 26, 24, 35, 34, 38, 36, 45, 44, 40, 42, 50, 49, 48, 46, 51, 52, 53, 54","DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TDP STOCK, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,UNIDAD,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
51233,106116816 RODILLO TENSOR L1=150 li n.re o.Abfrage,ST-ETIQUETADO,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 42, 40, 44, 45, 36, 38, 34, 35, 24, 26, 22, 21, 19, 20, 18, 17, 05, 06, 07, 08, 03, 04, 02, 01, 13, 14, 16, 15, 12, 11, 09, 10","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA DURAMET, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T.",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,UNIDAD,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
51234,106405108 ARBOL DE AVANCE L1=150 Diepothan,ADMINISTRACION,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"10, 09, 11, 12, 15, 16, 14, 13, 01, 02, 04, 03, 08, 07, 06, 05, 17, 18, 20, 19, 21, 22, 26, 24, 35, 34, 38, 36, 45, 44, 40, 42, 50, 49, 48, 46, 51, 52, 53, 54","DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TDP STOCK, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
51248,ETIQUETA PRIME 80 X 60 TUTO ENTERO 4D CHECK ROJO (3200020770) AISA 2 CONSUMIR COCIDO NVO.DISEÃ‘O *OBSOLETO*,Artículos,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 42, 40, 44, 45, 36, 38, 34, 35, 24, 26, 22, 21, 19, 20, 18, 17, 05, 06, 07, 08, 03, 04, 02, 01, 13, 14, 16, 15, 12, 11, 09, 10","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA DURAMET, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T.",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
51260,QW074-005-L Battery charger,SAMSON ST SINCLAIR,,,,,1900-01-01,Error en procesamiento,207.0,3898.7053,807032.0,"10, 09, 11, 12, 15, 16, 14, 13, 01, 02, 04, 03, 08, 07, 06, 05, 17, 18, 20, 19, 21, 22, 26, 24, 35, 34, 38, 36, 45, 44, 40, 42, 50, 49, 48, 46, 51, 52, 53, 54","DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TDP STOCK, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,51260,Consignacion,UNIDAD,,,513.0,,,2024-06-30,,0.0,0.0,,,,0.0,0.0,0.0,0.0
51266,CINTA TT CERA-RESINA 110 X 110 IN F CONO 1/2,INDUST. CINTAS,,,,,1900-01-01,Error en procesamiento,24.0,2086.75,50082.0,"54, 53, 52, 51, 46, 48, 49, 50, 42, 40, 44, 45, 36, 38, 34, 35, 24, 26, 22, 21, 19, 20, 18, 17, 05, 06, 07, 08, 03, 04, 02, 01, 13, 14, 16, 15, 12, 11, 09, 10","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA DURAMET, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T.",0.0,0.0,,- Ningún fabricante -,,Consignacion,UN,,,2251.0,,,2019-09-27,,0.0,0.0,,,,0.0,0.0,0.0,0.0
51275,ETIQUETA PRIME 150x75 mm. SB AGRICOM PREMIUM AVOCADOS (30080025) *OBSOLETO*,Artículos,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"10, 09, 11, 12, 15, 16, 14, 13, 01, 02, 04, 03, 08, 07, 06, 05, 17, 18, 20, 19, 21, 22, 26, 24, 35, 34, 38, 36, 45, 44, 40, 42, 50, 49, 48, 46, 51, 52, 53, 54","DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TDP STOCK, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
51276,ETIQUETA PRIME 80 X 60 TUTO CORTO CHECK VERDE 2D (20767) A2 CONSUMIR COCIDO  NVO.DISEÃ‘O *OBSOLETO*,Artículos,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 42, 40, 44, 45, 36, 38, 34, 35, 24, 26, 22, 21, 19, 20, 18, 17, 05, 06, 07, 08, 03, 04, 02, 01, 13, 14, 16, 15, 12, 11, 09, 10","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA DURAMET, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T.",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
51282,ETIQ. PRIME DIGITAL 140 X 80 BLUE GARD SRS INJECTABLE 250 ML. 1353 ( SEPT 2019) *OBSOLETO*,Artículos,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"10, 09, 11, 12, 15, 16, 14, 13, 01, 02, 04, 03, 08, 07, 06, 05, 17, 18, 20, 19, 21, 22, 26, 24, 35, 34, 38, 36, 45, 44, 40, 42, 50, 49, 48, 46, 51, 52, 53, 54","DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TDP STOCK, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
